date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:47	42096/42096	---M--	200	added ('OK')	image/png	etag:%22a470-65280d88-2e56c67c185834dd;;;%22	https://indiandryfruit.shop/assets/website/images/pay-latter.png	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/assets/website/images/pay-latter.png	(from https://indiandryfruit.shop/single-products/147)
17:46:48	4329/4329	---M--	200	added ('OK')	image/png	etag:%2210e9-65280d88-467f7fb82bfb0564;;;%22	https://indiandryfruit.shop/assets/website/images/replacement.png	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/assets/website/images/replacement.png	(from https://indiandryfruit.shop/single-products/147)
17:46:49	2063/2063	---M--	200	added ('OK')	image/png	etag:%2280f-65280d88-77236c11b9b343f9;;;%22	https://indiandryfruit.shop/assets/website/images/non-cod.png	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/assets/website/images/non-cod.png	(from https://indiandryfruit.shop/single-products/147)
17:46:50	8376/8376	---M--	200	added ('OK')	image/png	etag:%2220b8-65280d88-d399129876ae0468;;;%22	https://indiandryfruit.shop/assets/website/images/plue-fassured.png	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/assets/website/images/plue-fassured.png	(from https://indiandryfruit.shop/single-products/147)
17:46:51	31389/31389	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Oct%202023%2012:16:52%20GMT	https://indiandryfruit.shop/home/add_to_address	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/home/add_to_address.html	(from https://indiandryfruit.shop/single-products/147)
17:46:53	106327/106327	---M--	200	added ('OK')	image/jpeg	etag:%2219f57-6528af24-cb708d8b8baf702b;;;%22	https://indiandryfruit.shop/upload/product/2067231013024452.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/2067231013024452.jpg	(from https://indiandryfruit.shop/single-products/146)
17:46:54	32367/32367	---M--	200	added ('OK')	image/jpeg	etag:%227e6f-6528add7-424f2b59d104907a;;;%22	https://indiandryfruit.shop/upload/product/1081231013023919.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/1081231013023919.jpg	(from https://indiandryfruit.shop/single-products/145)
17:46:55	61131/61131	---M--	200	added ('OK')	image/jpeg	etag:%22eecb-6528add7-1d6383a78e5f7bb6;;;%22	https://indiandryfruit.shop/upload/product/7650231013023919.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/7650231013023919.jpg	(from https://indiandryfruit.shop/single-products/145)
17:46:56	7959/7959	---M--	200	added ('OK')	image/jpeg	etag:%221f17-65280d88-27fef8a8a285ecdc;;;%22	https://indiandryfruit.shop/upload/product/8881231006081059.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/8881231006081059.jpg	(from https://indiandryfruit.shop/single-products/144)
17:46:57	380583/380583	---M--	200	added ('OK')	image/jpeg	etag:%225cea7-6528add7-4b513d188a1c7e2e;;;%22	https://indiandryfruit.shop/upload/product/7314231013023919.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/7314231013023919.jpg	(from https://indiandryfruit.shop/single-products/145)
17:46:57	6027/6027	---M--	200	added ('OK')	image/jpeg	etag:%22178b-65280d88-37fad6d0ff372a1f;;;%22	https://indiandryfruit.shop/upload/product/7110231006081059.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/7110231006081059.jpg	(from https://indiandryfruit.shop/single-products/144)
17:46:58	14195/14195	---M--	200	added ('OK')	image/jpeg	etag:%223773-65280d88-c56a93197533819e;;;%22	https://indiandryfruit.shop/upload/product/2246231006081059.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/2246231006081059.jpg	(from https://indiandryfruit.shop/single-products/144)
17:46:59	13095/13095	---M--	200	added ('OK')	image/jpeg	etag:%223327-65280d88-f4a4fd8dd9b84ccb;;;%22	https://indiandryfruit.shop/upload/product/1029231006081059.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/1029231006081059.jpg	(from https://indiandryfruit.shop/single-products/144)
17:47:00	16875/16875	---M--	200	added ('OK')	image/jpeg	etag:%2241eb-65280d88-aa4ec55d9e84ae24;;;%22	https://indiandryfruit.shop/upload/innovative/54078170.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/54078170.jpg	(from https://indiandryfruit.shop/single-products/144)
17:47:01	67009/67009	---M--	200	added ('OK')	image/jpeg	etag:%22105c1-65280d88-ec4b9a51b47ede7;;;%22	https://indiandryfruit.shop/upload/product/5684231006080423.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/5684231006080423.jpg	(from https://indiandryfruit.shop/single-products/143)
17:47:03	176543/176543	---M--	200	added ('OK')	image/jpeg	etag:%222b19f-65280d88-9e7e70df31e6f302;;;%22	https://indiandryfruit.shop/upload/product/5522231006080423.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/5522231006080423.jpg	(from https://indiandryfruit.shop/single-products/143)
17:47:05	67774/67774	---M--	200	added ('OK')	image/jpeg	etag:%22108be-65280d88-e035386d52600241;;;%22	https://indiandryfruit.shop/upload/product/3391230919050437.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/3391230919050437.jpg	(from https://indiandryfruit.shop/single-products/142)
17:47:07	186631/186631	---M--	200	added ('OK')	image/jpeg	etag:%222d907-65280d88-39bc5d01cd457e52;;;%22	https://indiandryfruit.shop/upload/product/4293230919050437.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/4293230919050437.jpg	(from https://indiandryfruit.shop/single-products/142)
17:47:11	255877/255877	---M--	200	added ('OK')	image/jpeg	etag:%223e785-65280d88-fbcd8926e879b3eb;;;%22	https://indiandryfruit.shop/upload/innovative/972901283.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/972901283.jpg	(from https://indiandryfruit.shop/single-products/142)
17:47:11	180249/180249	---M--	200	added ('OK')	image/jpeg	etag:%222c019-65280d88-573d475c9e02514a;;;%22	https://indiandryfruit.shop/upload/product/5372230919050437.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/5372230919050437.jpg	(from https://indiandryfruit.shop/single-products/142)
17:49:44	192596/192596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Apr%202023%2003:39:06%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/23e224e1-489a-4bdb-816b-10f32e504a63.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/S/aplus-media-library-service-media/23e224e1-489a-4bdb-816b-10f32e504a63.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	(from https://indiandryfruit.shop/single-products/142)
17:49:48	115595/115595	---M--	200	added ('OK')	image/jpeg	etag:%221c38b-65280d88-4502e61e410a696f;;;%22	https://indiandryfruit.shop/upload/product/1077230919045944.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/1077230919045944.jpg	(from https://indiandryfruit.shop/single-products/141)
17:49:49	646513/646513	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Apr%202023%2012:47:35%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/bc6f6929-bff8-4d52-a7e9-a6a9f21cc09e.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/S/aplus-media-library-service-media/bc6f6929-bff8-4d52-a7e9-a6a9f21cc09e.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	(from https://indiandryfruit.shop/single-products/142)
17:49:51	95575/95575	---M--	200	added ('OK')	image/jpeg	etag:%2217557-65280d88-1e721737a851e586;;;%22	https://indiandryfruit.shop/upload/product/4268230919045944.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/4268230919045944.jpg	(from https://indiandryfruit.shop/single-products/141)
17:49:51	129627/129627	---M--	200	added ('OK')	image/jpeg	etag:%221fa5b-65280d88-38c829601b6414f6;;;%22	https://indiandryfruit.shop/upload/product/7418230919045944.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/7418230919045944.jpg	(from https://indiandryfruit.shop/single-products/141)
17:49:52	67588/67588	---M--	200	added ('OK')	image/jpeg	etag:%2210804-65280d88-19ecb6a1535877c2;;;%22	https://indiandryfruit.shop/upload/product/1581230919045944.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/1581230919045944.jpg	(from https://indiandryfruit.shop/single-products/141)
17:49:55	201864/201864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202023%2012:41:44%20GMT	https://m.media-amazon.com/images/S/aplus-media-library-service-media/5c4f824d-e873-44a0-8ba6-04f7efb9f81f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/S/aplus-media-library-service-media/5c4f824d-e873-44a0-8ba6-04f7efb9f81f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg	(from https://indiandryfruit.shop/single-products/141)
17:49:57	176543/176543	---M--	200	added ('OK')	image/jpeg	etag:%222b19f-65280d88-4d8981077f82da29;;;%22	https://indiandryfruit.shop/upload/product/5914230918194626.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/5914230918194626.jpg	(from https://indiandryfruit.shop/single-products/140)
17:49:57	63552/63552	---M--	200	added ('OK')	image/jpeg	etag:%22f840-65280d88-31e6cc49e34d1321;;;%22	https://indiandryfruit.shop/upload/product/6779230918194626.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/6779230918194626.jpg	(from https://indiandryfruit.shop/single-products/140)
17:49:59	109344/109344	---M--	200	added ('OK')	image/jpeg	etag:%221ab20-65280d88-479853ad153d7205;;;%22	https://indiandryfruit.shop/upload/product/3903230918194626.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/3903230918194626.jpg	(from https://indiandryfruit.shop/single-products/140)
17:49:59	55285/55285	---M--	200	added ('OK')	image/jpeg	etag:%22d7f5-65280d88-4032c3bc22982d7e;;;%22	https://indiandryfruit.shop/upload/product/4800230918194626.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/4800230918194626.jpg	(from https://indiandryfruit.shop/single-products/140)
17:50:02	133126/133126	---M--	200	added ('OK')	image/jpeg	etag:%2220806-65280d88-18e5d270cd37ed9;;;%22	https://indiandryfruit.shop/upload/innovative/412821120.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/412821120.jpg	(from https://indiandryfruit.shop/single-products/140)
17:50:03	122382/122382	---M--	200	added ('OK')	image/jpeg	etag:%221de0e-65280d88-ce6ce3eeb67dedf9;;;%22	https://indiandryfruit.shop/upload/innovative/422983437.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/422983437.jpg	(from https://indiandryfruit.shop/single-products/140)
17:50:04	50266/50266	---M--	200	added ('OK')	image/jpeg	etag:%22c45a-65280d88-30a40b455aae10b0;;;%22	https://indiandryfruit.shop/upload/product/3640230918194012.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/3640230918194012.jpg	(from https://indiandryfruit.shop/single-products/139)
17:50:04	83778/83778	---M--	200	added ('OK')	image/jpeg	etag:%2214742-65280d88-a53f1d56b273e370;;;%22	https://indiandryfruit.shop/upload/product/2202230918194012.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/2202230918194012.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:03	101922/101922	---M--	200	added ('OK')	image/jpeg	etag:%2218e22-65280d88-1ee24f6fea8a10b4;;;%22	https://indiandryfruit.shop/upload/product/1252230918194012.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/product/1252230918194012.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:03	52467/52467	---M--	200	added ('OK')	image/jpeg	etag:%22ccf3-65280d88-47bbcaf95b8e0852;;;%22	https://indiandryfruit.shop/upload/innovative/930476166.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/930476166.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:04	61592/61592	---M--	200	added ('OK')	image/jpeg	etag:%22f098-65280d88-dd331066f720c79;;;%22	https://indiandryfruit.shop/upload/innovative/776895670.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/776895670.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:05	61650/61650	---M--	200	added ('OK')	image/jpeg	etag:%22f0d2-65280d88-d15d506c28b3f0d0;;;%22	https://indiandryfruit.shop/upload/innovative/22302553.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/22302553.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:06	49966/49966	---M--	200	added ('OK')	image/jpeg	etag:%22c32e-65280d88-249a3c593f944b44;;;%22	https://indiandryfruit.shop/upload/innovative/888822182.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/888822182.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:07	54816/54816	---M--	200	added ('OK')	image/jpeg	etag:%22d620-65280d88-6a4dc40cbbfa9a03;;;%22	https://indiandryfruit.shop/upload/innovative/156925030.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/156925030.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:09	54167/54167	---M--	200	added ('OK')	image/jpeg	etag:%22d397-65280d88-541cda759d692fab;;;%22	https://indiandryfruit.shop/upload/innovative/804489112.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/indiandryfruit.shop/upload/innovative/804489112.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:11	99280/99280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_02._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_02._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:11	58178/58178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_01._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_01._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:13	112651/112651	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_03._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_03._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:15	59895/59895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_06._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_06._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:15	110903/110903	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_04._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_04._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:22	137302/137302	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_05._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_05._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
17:51:23	89510/89510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Mar%202022%2017:23:36%20GMT	https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_07._CB624147061_.jpg	/storage/emulated/0/HTTrack/Websites/Flipkart/m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/iphone_13/Green/updated/r1434_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_07._CB624147061_.jpg	(from https://indiandryfruit.shop/single-products/139)
